id,slot,job,ja,en,description,wiki_id
26833,32,131072,ＬＡフラック+1,Lanun Frac +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31142.html' target='_blank'>ＬＡフラック+1</a><br>防131 HP+59 MP+44 STR+27 DEX+29<br>VIT+21 AGI+33 INT+26 MND+23 CHR+23<br>命中+18 飛攻+18 魔攻+18 回避+49 魔回避+64<br>魔防+6 ヘイスト+4% ランダムディール効果+50<br>被物理ダメージ-4%<br>コ"", ""en""=>""<a href='http://wiki.ffo.jp/html/31142.html' target='_blank'>Lanun Frac +1</a><br>DEF:131 HP+59 MP+44 STR+27 DEX+29<br>VIT+21 AGI+33 INT+26 MND+23 CHR+23<br>Accuracy+18 Ranged Attack+18<br>\""Magic Atk. Bonus\""+18<br>Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>Physical damage taken -4%<br>\""Random Deal\"" effect +50<br>COR"", ""raw""=>""防131 HP+59 MP+44 STR+27 DEX+29\nVIT+21 AGI+33 INT+26 MND+23 CHR+23\n命中+18 飛攻+18 魔攻+18 回避+49 魔回避+64\n魔防+6 ヘイスト+4% ランダムディール効果+50\n被物理ダメージ-4%""}",31142
26835,32,262144,ＰＩトベ+1,Pitre Tobe +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31156.html' target='_blank'>ＰＩトベ+1</a><br>防133 HP+80 STR+24 DEX+25 VIT+21<br>AGI+25 INT+24 MND+24 CHR+24 命中+21<br>攻+21 回避+52 魔回避+53 魔防+4 ヘイスト+4%<br>オートマトン:命中+21 飛命+21 ストアTP+13<br>か"", ""en""=>""<a href='http://wiki.ffo.jp/html/31156.html' target='_blank'>Pitre Tobe +1</a><br>DEF:133 HP+80 STR+24 DEX+25 VIT+21<br>AGI+25 INT+24 MND+24 CHR+24 Accuracy+21 Attack+21<br>Evasion+52 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+4%<br>Automaton: Accuracy+21<br>Ranged Accuracy+21 \""Store TP\""+13<br>PUP"", ""raw""=>""防133 HP+80 STR+24 DEX+25 VIT+21\nAGI+25 INT+24 MND+24 CHR+24 命中+21\n攻+21 回避+52 魔回避+53 魔防+4 ヘイスト+4%\nオートマトン:命中+21 飛命+21 ストアTP+13""}",31156
26837,32,524288,ＨＯカザク+1,Horos Casaque +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31162.html' target='_blank'>ＨＯカザク+1</a><br>防133 HP+59 MP+44 STR+24 DEX+29<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>命中+21 攻+21 回避+49 魔回避+64 魔防+6<br>ヘイスト+4% V.フラリッシュ命中+37<br>レジストアムネジア+25 被物理ダメージ-4%<br>踊"", ""en""=>""<a href='http://wiki.ffo.jp/html/31162.html' target='_blank'>Horos Casaque +1</a><br>DEF:133 HP+59 MP+44 STR+24 DEX+29<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>Accuracy+21 Attack+21<br>Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>\""Violent Flourish\"" accuracy +37<br>Physical damage taken -4%<br>\""Resist Amnesia\""+25<br>DNC"", ""raw""=>""防133 HP+59 MP+44 STR+24 DEX+29\nVIT+24 AGI+28 INT+23 MND+23 CHR+23\n命中+21 攻+21 回避+49 魔回避+64 魔防+6\nヘイスト+4% V.フラリッシュ命中+37\nレジストアムネジア+25 被物理ダメージ-4%""}",31162
26839,32,1048576,ＰＤガウン+1,Peda. Gown +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31148.html' target='_blank'>ＰＤガウン+1</a><br>防124 HP+79 MP+84 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+8 回復魔法スキル+15<br>強化魔法スキル+15 ヘイスト+3% 机上演習+3<br>学"", ""en""=>""<a href='http://wiki.ffo.jp/html/31148.html' target='_blank'>Peda. Gown +1</a><br>DEF:124 HP+79 MP+84 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+8<br>Healing magic skill +15<br>Enhancing magic skill +15<br>Haste+3%<br>\""Sublimation\""+3<br>SCH"", ""raw""=>""防124 HP+79 MP+84 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n回避+41 魔回避+80 魔防+8 回復魔法スキル+15\n強化魔法スキル+15 ヘイスト+3% 机上演習+3""}",31148
26841,32,2097152,ＢＡチュニック+1,Bagua Tunic +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31150.html' target='_blank'>ＢＡチュニック+1</a><br>防129 HP+94 MP+99 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>魔攻+23 回避+41 魔回避+80 魔防+6<br>風水魔法スキル+12 ヘイスト+3%<br>風"", ""en""=>""<a href='http://wiki.ffo.jp/html/31150.html' target='_blank'>Bagua Tunic +1</a><br>DEF:129 HP+94 MP+99 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>\""Magic Atk. Bonus\""+23 Evasion+41<br>Magic Evasion+80<br>\""Magic Def. Bonus\""+6<br>Geomancy skill +12 Haste+3%<br>GEO"", ""raw""=>""防129 HP+94 MP+99 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n魔攻+23 回避+41 魔回避+80 魔防+6\n風水魔法スキル+12 ヘイスト+3%""}",31150
26843,32,4194304,ＦＵコート+1,Futhark Coat +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/31164.html' target='_blank'>ＦＵコート+1</a><br>防136 HP+99 MP+84 STR+24 DEX+29<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>回避+49 魔回避+64 魔防+6 ヘイスト+4%<br>リエモン効果時間+3 リジェネ+3 被ダメージ-7%<br>剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/31164.html' target='_blank'>Futhark Coat +1</a><br>DEF:136 HP+99 MP+84 STR+24 DEX+29<br>VIT+24 AGI+28 INT+23 MND+23 CHR+23<br>Evasion+49 Magic Evasion+64<br>\""Magic Def. Bonus\""+6 Haste+4%<br>\""Liement\"" duration +3<br>\""Regen\""+3 Damage taken -7%<br>RUN"", ""raw""=>""防136 HP+99 MP+84 STR+24 DEX+29\nVIT+24 AGI+28 INT+23 MND+23 CHR+23\n回避+49 魔回避+64 魔防+6 ヘイスト+4%\nリエモン効果時間+3 リジェネ+3 被ダメージ-7%""}",31164
26844,32,4736962,ルストラハーネス,Lustratio Harness,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34418.html' target='_blank'>ルストラハーネス</a><br>防140 HP+34 STR+38 命中+37 スロウ+14%<br>戦シナ暗獣詩竜踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34418.html' target='_blank'>Lustratio Harness</a><br>DEF:140 HP+34 STR+38<br>Accuracy+37 \""Slow\""+14%<br>WAR/THF/PLD/DRK/BST/BRD/DRG/DNC/RUN"", ""raw""=>""防140 HP+34 STR+38 命中+37 スロウ+14%""}",34418
26845,32,4736962,ルストラハーネス+1,Lustr. Harness +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34418.html' target='_blank'>ルストラハーネス+1</a><br>防141 HP+35 STR+41 命中+40 スロウ+16%<br>コンビネーション:ウェポンスキルのダメージ+<br>戦シナ暗獣詩竜踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34418.html' target='_blank'>Lustr. Harness +1</a><br>DEF:141 HP+35 STR+41<br>Accuracy+40 \""Slow\""+16%<br>Set: Increases weapon skill damage<br>WAR/THF/PLD/DRK/BST/BRD/DRG/DNC/RUN"", ""raw""=>""防141 HP+35 STR+41 命中+40 スロウ+16%\nコンビネーション:ウェポンスキルのダメージ+""}",34418
26846,32,130,スヴレンキュイラス,Souveran Cuirass,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34423.html' target='_blank'>スヴレンキュイラス</a><br>防150 HP+66 MP+59 STR+29 DEX+17<br>VIT+32 AGI+17 INT+16 MND+16 CHR+16<br>命中+28 回避+36 魔回避+69 魔防+4 ヘイスト+3%<br>敵対心+10 ケアル回復量+10% 被ダメージ-9%<br>戦ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/34423.html' target='_blank'>Souveran Cuirass</a><br>DEF:150 HP+66 MP+59 STR+29<br>DEX+17 VIT+32 AGI+17 INT+16<br>MND+16 CHR+16 Accuracy+28<br>Evasion+36 Magic Evasion+69<br>\""Magic Def. Bonus\""+4<br>Haste+3% Enmity+10<br>\""Cure\"" potency +10%<br>Damage taken -9%<br>WAR/PLD"", ""raw""=>""防150 HP+66 MP+59 STR+29 DEX+17\nVIT+32 AGI+17 INT+16 MND+16 CHR+16\n命中+28 回避+36 魔回避+69 魔防+4 ヘイスト+3%\n敵対心+10 ケアル回復量+10% 被ダメージ-9%""}",34423
26847,32,130,ＳＶキュイラス+1,Souv. Cuirass +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34428.html' target='_blank'>ＳＶキュイラス+1</a><br>防151 HP+66 MP+59 STR+29 DEX+17<br>VIT+32 AGI+17 INT+16 MND+16 CHR+16<br>命中+38 回避+36 魔回避+69 魔防+4 ヘイスト+3%<br>敵対心+11 ケアル回復量+11% 被ダメージ-10%<br>コンビネーション:被ダメージ-<br>戦ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/34428.html' target='_blank'>Souv. Cuirass +1</a><br>DEF:151 HP+66 MP+59 STR+29<br>DEX+17 VIT+32 AGI+17 INT+16<br>MND+16 CHR+16 Accuracy+38<br>Evasion+36 Magic Evasion+69<br>\""Magic Def. Bonus\""+4<br>Haste+3% Enmity+11<br>\""Cure\"" potency +11%<br>Damage taken -10%<br>Set: Reduces damage taken<br>WAR/PLD"", ""raw""=>""防151 HP+66 MP+59 STR+29 DEX+17\nVIT+32 AGI+17 INT+16 MND+16 CHR+16\n命中+38 回避+36 魔回避+69 魔防+4 ヘイスト+3%\n敵対心+11 ケアル回復量+11% 被ダメージ-10%\nコンビネーション:被ダメージ-""}",34428
26848,32,770,アゴシホーバーク,Argosy Hauberk,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34433.html' target='_blank'>アゴシホーバーク</a><br>防145 HP+68 STR+34 DEX+34 命中+30<br>攻+30 回避-15 ヘイスト+3%<br>ダブルアタック+4%<br>戦暗獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34433.html' target='_blank'>Argosy Hauberk</a><br>DEF:145 HP+68 STR+34 DEX+34<br>Accuracy+30 Attack+30<br>Evasion-15 Haste+3%<br>\""Double Attack\""+4%<br>WAR/DRK/BST"", ""raw""=>""防145 HP+68 STR+34 DEX+34 命中+30\n攻+30 回避-15 ヘイスト+3%\nダブルアタック+4%""}",34433
26849,32,770,アゴシホーバーク+1,Argosy Hauberk +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34433.html' target='_blank'>アゴシホーバーク+1</a><br>防146 HP+68 STR+34 DEX+34 命中+40<br>攻+40 回避-16 ヘイスト+3%<br>ダブルアタック+5%<br>コンビネーション:ダブルアタック+<br>戦暗獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34433.html' target='_blank'>Argosy Hauberk +1</a><br>DEF:146 HP+68 STR+34 DEX+34<br>Accuracy+40 Attack+40<br>Evasion-16 Haste+3%<br>\""Double Attack\""+4%<br>Set: Enhances \""Double Attack\"" effect<br>WAR/DRK/BST"", ""raw""=>""防146 HP+68 STR+34 DEX+34 命中+40\n攻+40 回避-16 ヘイスト+3%\nダブルアタック+5%\nコンビネーション:ダブルアタック+""}",34433
26850,32,274436,羅王闘着,Rao Togi,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34438.html' target='_blank'>羅王闘着</a><br>防134 STR+28 DEX+25 VIT+33 AGI+25<br>INT+23 MND+26 CHR+23 命中+24 攻+24<br>回避+52 魔回避+53 魔防+4 ヘイスト+4%<br>ダブルアタック+4% リジェネ+3<br>モ侍忍か"", ""en""=>""<a href='http://wiki.ffo.jp/html/34438.html' target='_blank'>Rao Togi</a><br>DEF:134 STR+28 DEX+25 VIT+33<br>AGI+25 INT+23 MND+26 CHR+23<br>Accuracy+22 Attack+22<br>Evasion+52 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+4%<br>\""Double Attack\""+4% \""Regen\""+3<br>MNK/SAM/NIN/PUP"", ""raw""=>""防134 STR+28 DEX+25 VIT+33 AGI+25\nINT+23 MND+26 CHR+23 命中+24 攻+24\n回避+52 魔回避+53 魔防+4 ヘイスト+4%\nダブルアタック+4% リジェネ+3""}",34438
26851,32,274436,羅王闘着改,Rao Togi +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34438.html' target='_blank'>羅王闘着改</a><br>防135 STR+28 DEX+25 VIT+34 AGI+25<br>INT+23 MND+26 CHR+23 命中+34 攻+34<br>回避+52 魔回避+53 魔防+4 ヘイスト+4%<br>ダブルアタック+5% リジェネ+4<br>コンビネーション:マーシャルアーツ+<br>モ侍忍か"", ""en""=>""<a href='http://wiki.ffo.jp/html/34438.html' target='_blank'>Rao Togi +1</a><br>DEF:135 STR+28 DEX+25 VIT+34<br>AGI+25 INT+23 MND+26 CHR+23<br>Accuracy+34 Attack+34<br>Evasion+52 Magic Evasion+53<br>\""Magic Def. Bonus\""+4 Haste+4%<br>\""Double Attack\""+5% \""Regen\""+4<br>Set: Augments \""Martial Arts\""<br>MNK/SAM/NIN/PUP"", ""raw""=>""防135 STR+28 DEX+25 VIT+34 AGI+25\nINT+23 MND+26 CHR+23 命中+34 攻+34\n回避+52 魔回避+53 魔防+4 ヘイスト+4%\nダブルアタック+5% リジェネ+4\nコンビネーション:マーシャルアーツ+""}",34438
26852,32,32768,アポジダルマティカ,Apogee Dalmatica,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34385.html' target='_blank'>アポジダルマティカ</a><br>防124 HP-150 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+38 CHR+38<br>回避+41 魔回避+91 魔防+7 ヘイスト+3%<br>契約の履行使用間隔II-2 リフレシュ+3<br>召喚獣:HP+150<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/34385.html' target='_blank'>Apogee Dalmatica</a><br>DEF:124 HP-150 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+38 CHR+38<br>Evasion+41 Magic Evasion+91<br>\""Magic Def. Bonus\""+7 Haste+3%<br>\""Blood Pact\"" ability delay II -2<br>\""Refresh\""+3 Avatar: HP+150<br>SMN"", ""raw""=>""防124 HP-150 MP+85 STR+21 DEX+21\nVIT+21 AGI+21 INT+38 MND+38 CHR+38\n回避+41 魔回避+91 魔防+7 ヘイスト+3%\n契約の履行使用間隔II-2 リフレシュ+3\n召喚獣:HP+150""}",34385
26853,32,32768,ＡＰダルマティカ+1,Apo. Dalmatica +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34444.html' target='_blank'>ＡＰダルマティカ+1</a><br>防125 HP-160 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+38 CHR+38<br>回避+41 魔回避+91 魔防+7 ヘイスト+3%<br>契約の履行使用間隔II-3 リフレシュ+4<br>召喚獣:HP+160<br>コンビネーション:契約の履行ダメージ+<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/34444.html' target='_blank'>Apo. Dalmatica +1</a><br>DEF:125 HP-160 MP+85 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+38 CHR+38<br>Evasion+41 Magic Evasion+91<br>\""Magic Def. Bonus\""+7 Haste+3%<br>\""Blood Pact\"" ability delay II -3<br>\""Refresh\""+4 Avatar: HP+160<br>Set: Increases \""Blood Pact\"" damage<br>SMN"", ""raw""=>""防125 HP-160 MP+85 STR+21 DEX+21\nVIT+21 AGI+21 INT+38 MND+38 CHR+38\n回避+41 魔回避+91 魔防+7 ヘイスト+3%\n契約の履行使用間隔II-3 リフレシュ+4\n召喚獣:HP+160\nコンビネーション:契約の履行ダメージ+""}",34444
26854,32,4409760,カマインスケイル,Carm. Scale Mail,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34450.html' target='_blank'>カマインスケイル</a><br>防140 HP+91 MP+30 STR+29 DEX+28<br>VIT+25 AGI+23 INT+26 MND+26 CHR+26<br>魔命+28 魔攻+20 回避+44 魔回避+64 魔防+5<br>精霊魔法スキル+15 暗黒魔法スキル+15 ヘイスト+4%<br>被魔法ダメージ-3%<br>赤ナ暗狩竜青コ剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34450.html' target='_blank'>Carm. Scale Mail</a><br>DEF:140 HP+91 MP+30 STR+29<br>DEX+28 VIT+25 AGI+23 INT+26<br>MND+26 CHR+26 Magic Accuracy+28<br>Evasion+44 Magic Evasion+64<br>\""Magic Atk. Bonus\""+20<br>\""Magic Def. Bonus\""+5<br>Elemental magic skill +15<br>Dark magic skill +15<br>Haste+4% Magic damage taken -3%<br>RDM/PLD/DRK/RNG/DRG/BLU/COR/RUN"", ""raw""=>""防140 HP+91 MP+30 STR+29 DEX+28\nVIT+25 AGI+23 INT+26 MND+26 CHR+26\n魔命+28 魔攻+20 回避+44 魔回避+64 魔防+5\n精霊魔法スキル+15 暗黒魔法スキル+15 ヘイスト+4%\n被魔法ダメージ-3%""}",34450
26855,32,4409760,カマインスケイル+1,Carm. Sc. Mail +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/34450.html' target='_blank'>カマインスケイル+1</a><br>防141 HP+96 MP+35 STR+29 DEX+28<br>VIT+25 AGI+23 INT+26 MND+26 CHR+26<br>魔命+38 魔攻+30 回避+44 魔回避+64 魔防+5<br>精霊魔法スキル+16 暗黒魔法スキル+16 ヘイスト+4%<br>被魔法ダメージ-4%<br>コンビネーション:命中+<br>赤ナ暗狩竜青コ剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/34450.html' target='_blank'>Carm. Sc. Mail +1</a><br>DEF:141 HP+96 MP+35 STR+29<br>DEX+28 VIT+25 AGI+23 INT+26<br>MND+26 CHR+26 Magic Accuracy+38<br>Evasion+44 Magic Evasion+64<br>\""Magic Atk. Bonus\""+30<br>\""Magic Def. Bonus\""+5<br>Elemental magic skill +16<br>Dark magic skill +16 Haste+4%<br>Magic damage taken -4%<br>Set: Increases Accuracy<br>RDM/PLD/DRK/RNG/DRG/BLU/COR/RUN"", ""raw""=>""防141 HP+96 MP+35 STR+29 DEX+28\nVIT+25 AGI+23 INT+26 MND+26 CHR+26\n魔命+38 魔攻+30 回避+44 魔回避+64 魔防+5\n精霊魔法スキル+16 暗黒魔法スキル+16 ヘイスト+4%\n被魔法ダメージ-4%\nコンビネーション:命中+""}",34450
26868,32,3179576,ロゼトジャズラン,Rosette Jaseran,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32489.html' target='_blank'>ロゼトジャズラン</a><br>防124 HP+134 MP+139 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+6 ヘイスト+3%<br>詠唱中断率20%ダウン 敵対心-12<br>ユニティランク:ファストキャスト+3～6%<br>白黒赤詩召学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/32489.html' target='_blank'>Rosette Jaseran</a><br>DEF:124 HP+134 MP+139 STR+21<br>DEX+21 VIT+21 AGI+21 INT+29 MND+29<br>CHR+29 Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+6 Haste+3%<br>Spell interruption rate down 20%<br>Enmity-12<br>Unity Ranking: \""Fast Cast\""+3～6%<br>WHM/BLM/RDM/BRD/SMN/SCH/GEO"", ""raw""=>""防124 HP+134 MP+139 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n回避+41 魔回避+80 魔防+6 ヘイスト+3%\n詠唱中断率20%ダウン 敵対心-12\nユニティランク:ファストキャスト+3～6%""}",32489
26869,32,3179576,ロゼトジャズラン+1,Ros. Jaseran +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32489.html' target='_blank'>ロゼトジャズラン+1</a><br>防125 HP+139 MP+144 STR+21 DEX+21<br>VIT+21 AGI+21 INT+29 MND+29 CHR+29<br>回避+41 魔回避+80 魔防+6 ヘイスト+3%<br>詠唱中断率25%ダウン 敵対心-13<br>ユニティランク:ファストキャスト+3～6%<br>白黒赤詩召学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/32489.html' target='_blank'>Ros. Jaseran +1</a><br>DEF:125 HP+139 MP+144 STR+21<br>DEX+21 VIT+21 AGI+21 INT+29 MND+29<br>CHR+29 Evasion+41 Magic Evasion+80<br>\""Magic Def. Bonus\""+6 Haste+3%<br>Spell interruption rate down 25%<br>Enmity-13<br>Unity Ranking: \""Fast Cast\""+3～6%<br>WHM/BLM/RDM/BRD/SMN/SCH/GEO"", ""raw""=>""防125 HP+139 MP+144 STR+21 DEX+21\nVIT+21 AGI+21 INT+29 MND+29 CHR+29\n回避+41 魔回避+80 魔防+6 ヘイスト+3%\n詠唱中断率25%ダウン 敵対心-13\nユニティランク:ファストキャスト+3～6%""}",32489
26870,32,4945894,エメットハーネス,Emet Harness,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32490.html' target='_blank'>エメットハーネス</a><br>防130 HP+61 STR+25 DEX+24 VIT+25<br>AGI+23 INT+23 MND+23 CHR+23 回避+69<br>魔回避+64 魔防+5 ヘイスト+4% 敵対心+9<br>被物理ダメージ-5%<br>ユニティランク:命中+10～20<br>戦モ赤シナ暗獣詩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/32490.html' target='_blank'>Emet Harness</a><br>DEF:130 HP+61 STR+25 DEX+24 VIT+25<br>AGI+23 INT+23 MND+23 CHR+23<br>Evasion+69 Magic Evasion+64<br>\""Magic Def. Bonus\""+5 Haste+4%<br>Enmity+9<br>Physical damage taken -5%<br>Unity Ranking: Accuracy+10～20<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防130 HP+61 STR+25 DEX+24 VIT+25\nAGI+23 INT+23 MND+23 CHR+23 回避+69\n魔回避+64 魔防+5 ヘイスト+4% 敵対心+9\n被物理ダメージ-5%\nユニティランク:命中+10～20""}",32490
26871,32,4945894,エメットハーネス+1,Emet Harness +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32490.html' target='_blank'>エメットハーネス+1</a><br>防131 HP+61 STR+25 DEX+24 VIT+25<br>AGI+23 INT+23 MND+23 CHR+23 回避+70<br>魔回避+64 魔防+5 ヘイスト+4% 敵対心+10<br>被物理ダメージ-6%<br>ユニティランク:命中+10～20<br>戦モ赤シナ暗獣詩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/32490.html' target='_blank'>Emet Harness +1</a><br>DEF:131 HP+61 STR+25 DEX+24 VIT+25<br>AGI+23 INT+23 MND+23 CHR+23<br>Evasion+70 Magic Evasion+64<br>\""Magic Def. Bonus\""+5 Haste+4%<br>Enmity+10<br>Physical damage taken -6%<br>Unity Ranking: Accuracy+10～20<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防131 HP+61 STR+25 DEX+24 VIT+25\nAGI+23 INT+23 MND+23 CHR+23 回避+70\n魔回避+64 魔防+5 ヘイスト+4% 敵対心+10\n被物理ダメージ-6%\nユニティランク:命中+10～20""}",32490
26872,32,4096,比売胴丸,Hime Domaru,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32491.html' target='_blank'>比売胴丸</a><br>防140 HP+63 MP+35 STR+29 DEX+19<br>VIT+34 AGI+19 INT+19 MND+19 CHR+19<br>耐氷+10 回避+41 魔回避+48 魔防+4 ヘイスト+3%<br>ストアTP+9<br>ユニティランク:ストアTP+1～5<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/32491.html' target='_blank'>Hime Domaru</a><br>DEF:140 HP+63 MP+35 STR+29 DEX+19<br>VIT+34 AGI+19 INT+19 MND+19 CHR+19<br>+10 Evasion+41 Magic Evasion+48<br>\""Magic Def. Bonus\""+4 Haste+3%<br>\""Store TP\""+9<br>Unity Ranking: \""Store TP\""+1～5<br>SAM"", ""raw""=>""防140 HP+63 MP+35 STR+29 DEX+19\nVIT+34 AGI+19 INT+19 MND+19 CHR+19\n耐氷+10 回避+41 魔回避+48 魔防+4 ヘイスト+3%\nストアTP+9\nユニティランク:ストアTP+1～5""}",32491
26873,32,4096,比売胴丸改,Hime Domaru +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/32491.html' target='_blank'>比売胴丸改</a><br>防141 HP+63 MP+35 STR+29 DEX+19<br>VIT+34 AGI+19 INT+19 MND+19 CHR+19<br>耐氷+15 回避+41 魔回避+48 魔防+4 ヘイスト+3%<br>ストアTP+10<br>ユニティランク:ストアTP+1～5<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/32491.html' target='_blank'>Hime Domaru +1</a><br>DEF:141 HP+63 MP+35 STR+29 DEX+19<br>VIT+34 AGI+19 INT+19 MND+19 CHR+19<br>+15 Evasion+41 Magic Evasion+48<br>\""Magic Def. Bonus\""+4 Haste+3%<br>\""Store TP\""+10<br>Unity Ranking: \""Store TP\""+1～5<br>SAM"", ""raw""=>""防141 HP+63 MP+35 STR+29 DEX+19\nVIT+34 AGI+19 INT+19 MND+19 CHR+19\n耐氷+15 回避+41 魔回避+48 魔防+4 ヘイスト+3%\nストアTP+10\nユニティランク:ストアTP+1～5""}",32491
26874,32,16,スペイウエスキット,Supay Weskit,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33175.html' target='_blank'>スペイウエスキット</a><br>防125 HP+54 MP+59 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+29 CHR+29<br>魔法ダメージ+20 回避+41 魔回避+80 魔防+6<br>ヘイスト+3% コンサーブMP+5 リフレシュ+2<br>黒"", ""en""=>""<a href='http://wiki.ffo.jp/html/33175.html' target='_blank'>Supay Weskit</a><br>DEF:125 HP+54 MP+59 STR+21 DEX+21<br>VIT+21 AGI+21 INT+38 MND+29 CHR+29<br>Evasion+41 Magic Evasion+80<br>Magic Damage+20<br>\""Magic Def. Bonus\""+6 Haste+3%<br>\""Conserve MP\""+5 \""Refresh\""+2<br>BLM"", ""raw""=>""防125 HP+54 MP+59 STR+21 DEX+21\nVIT+21 AGI+21 INT+38 MND+29 CHR+29\n魔法ダメージ+20 回避+41 魔回避+80 魔防+6\nヘイスト+3% コンサーブMP+5 リフレシュ+2""}",33175
26875,32,21378,ラビナスブレスト,Rav. Breastplate,"{""ja""=>""<a href='http://wiki.ffo.jp/html/33181.html' target='_blank'>ラビナスブレスト</a><br>防145 HP+63 MP+35 STR+37 DEX+24<br>VIT+35 AGI+24 INT+24 MND+24 CHR+24<br>命中+35 回避+41 魔回避+48 魔防+4 ヘイスト+3%<br>ダブルアタック+4%<br>戦ナ暗獣侍竜"", ""en""=>""<a href='http://wiki.ffo.jp/html/33181.html' target='_blank'>Rav. Breastplate</a><br>DEF:145 HP+63 MP+35 STR+37 DEX+24<br>VIT+35 AGI+24 INT+24 MND+24 CHR+24<br>Accuracy+35<br>Evasion+41 Magic Evasion+48<br>\""Magic Def. Bonus\""+4 Haste+3%<br>\""Double Attack\""+4%<br>WAR/PLD/DRK/BST/SAM/DRG"", ""raw""=>""防145 HP+63 MP+35 STR+37 DEX+24\nVIT+35 AGI+24 INT+24 MND+24 CHR+24\n命中+35 回避+41 魔回避+48 魔防+4 ヘイスト+3%\nダブルアタック+4%""}",33181
